,id,text
0,1505427243048308737,"RT @McFaul: Putin will lose his unprovoked, senseless, inhumane war in Ukraine. The only unknowns are when and at what cost. The West must…"
1,1505427243031486464,Guerre en Ukraine/ Pétrole : l'Inde se tourne vers la Russie qui lui vend le baril à 25 dollars ! https://t.co/DT9gwv2o50
2,1505427242779824131,"RT @ICTV_Fakty: 😁 ""Finally, America has a president who is loved by everyone and has an overwhelming rating of support. He is the president…"
3,1505427241802604547,"RT @BombshellDAILY: RUSSIA ADMITS TO USING HYPERSONIC MISSILES
""Russia's costs will be so high that you will not be able to rise again for…"
4,1505427241672806400,"RT @MarginalS4th: Weirder still is that two of the biggest names in the Soviet space programme, Sergei Korolev and Valentin Glushko were fr…"
5,1505427241559285761,RT @PressSec: .@TomCottonAR had a chance last week to back his words with actions by voting for the security assistance for Ukraine that th…
6,1505427241399984130,Prague stands with Ukraine: https://t.co/Wzujq5z5aa
7,1505427241332789248,RT @AvivEzra: I am so proud that the state of #Israel  is the first country (and the only one as far as we Know) to deploy a field hospital…
8,1505427241311690756,"RT @carterforva: You can also get 5 years in prison in Ukraine for saying the phrase ""OUN collaborated with the Nazis and conducted genocid…"
9,1505427241009913859,RT @mazemoore: 2019. Trump on Ukraine and the Bidens. https://t.co/SuaFC3Ytme
10,1505427240313569283,"RT @Louis_Allday: The propaganda campaign on Syria taught me that Western media isn’t simply biased, but knowingly &amp; systematically creates…"
11,1505427240309374978,"RT @BenjaminNorton: 6 years ago, the US Congress removed a ban on funding neo-Nazis so Washington could send weapons and money to Ukraine's…"
12,1505427239504068608,RT @jan_holze: DasBundesfinanzministerium @BMF_Bund hat anlässlich des Engagements vieler #gemeinnütziger #Vereine für #Geflüchtete aus der…
13,1505427239424303109,@daniil_donetsk @terrorworlds Glory to Ukraine!
14,1505427239403503620,"Ukraine’s President Volodymyr Zelenskyy slams Russia’s siege of Mariupol as a “war crime” as Russian forces push deeper into the port city.
The British Ministry of Defence says Russia has failed to gain control of Ukraine’s airspace. https://t.co/qRp6JAgTt6"
15,1505427239147556865,"RT @DSoguel: ""Your banks are where the money of the people who unleashed this war lies,"" Ukraine's President Volodymyr Zelensky told Swiss…"
16,1505427238740762626,@TimRunsHisMouth @littlebrowndog0 Biden succeeded in turning Ukraine into a winter of death
17,1505427238711291908,@spdustin @OccupyDemocrats Looks like NATO agreed to the terms. https://t.co/UHD3aMhUdd
18,1505427238581374981,"RT @Segozavr: ""L'Ukraine a toujours aspiré à être libre.""
 Voltaire. Histoire de Charles XII. 1731"
19,1505427238015094786,RT @EverProactive: @KyivIndependent . @Apple @Google Reports are that Russian soldiers are forcing Ukrainian refugees to delete photos and…
20,1505427237130100737,"RT @IAPonomarenko: Good morning, we’re from Ukraine 🇺🇦 https://t.co/dXtsBjz0HI"
21,1505427237117509634,RT @YacovLivne: The #Israeli Field hospital in #Ukraine is installed today after equipment was transferred via #Poland. Proud of my colleag…
22,1505427237096542208,RT @nexta_tv: At least 847 civilians have been killed in #Ukraine since the beginning of the war. The #UN stresses that the real figures ar…
23,1505427237025181696,"RT @timkmak: Good morning from Ukraine. 

Kyiv remains in Ukrainian hands. 

Putin held a stadium rally last night; while Zelenskyy gave a…"
24,1505427236761088001,"RT @UAWeapons: #Ukraine: A loaded BM-21 ""Grad"" pattern MRL and a supply truck of the Russian Army were destroyed in the vicinity of #Kharki…"
25,1505427236387655681,"RT @weimers: ”Ukraine has always aspired to be free”

Voltaire, History of Charles XII, King of Sweden (1731)"
26,1505427236383432705,"RT @ClintEhrlich: Question for Congressman @AdamKinzinger:

You want NATO to bomb Russian ground forces in Ukraine. 

Russia will retaliate…"
27,1505427236329226243,Never thought i would see nazism in the 21 century . #ukraine https://t.co/eNEImmOd5o
28,1505427235209105417,"RT @bofvideo: Call me a triggered woke snowflake, but apart from the litany of other reasons,  I don't think someone who compares people be…"
29,1505427235028692992,"RT @TimothyDSnyder: Ukrainian celebrities are dying at the front. American celebrities, please use your platforms to make it clear that Rus…"
30,1505427234743595011,"RT @mrsorokaa: Those who argue that Ukraine should give up its desire to join NATO don’t  understand Ukraine. At all.

It’s not about NATO,…"
31,1505427234718306305,RT @anders_aslund: Many people claim to be surprised that Putin started a war of aggression against Ukraine. Really? To me it was evident f…
32,1505427234575851530,"#Americans #beware!!! Do not go to #Ukraine!!! I repeat, DO NOT GO TO UKRAINE!!! DANGER! DANGER! The #UkranianArmy IS NOT ON YOUR SIDE!!! IT IS A #TRAP!!!  #Doctors #UkraineRussianWar #Putin #WarCriminal #WARINUKRAINE #WarCrimes https://t.co/LRIMccfgQo"
33,1505427234483748866,"Official information for #ukrainians feeling war zones: there are two main ways to enter Romania - with the right of short-stay or as an asylum seeker. You can also apply for asylum within Romania, at a later point. #ukraine #refugees  https://t.co/xfiGKukQnX"
34,1505427234416439305,"@WithyGrove Les gentils soldats pacifiques avec les civils, bravo le soutien à l’Ukraine 😡😡😡"
35,1505427234319917057,"RT @wolff_ernst: Der „Held der #Ukraine“, bevor ein Oligarch ihn zum Präsidenten gemacht hat. Ohne Worte.
#UkraineKrieg #Russland #Selensky…"
36,1505427233523081217,RT @WarintheFuture: The feed from @RALee85 has been a superb source of information and analysis since the start of the #Ukraine war. Here h…
37,1505427233367900160,"@ASLuhn This song was created during the war between #Ukraine and #Russia. But I would also sing this song for all other war victims from all over the world, no matter where they come from! For all those affected by #war, #hunger, #poverty and #suffering #NoWar
https://t.co/TgjXEHB8ji"
38,1505427233246121985,"RT @ndtvvideos: #UkraineRussiaWar | Russia Claims Hypersonic Missile Use, Ukraine Asks China To Condemn ""Barbarism""

https://t.co/nhzDUWbPgQ"
39,1505427233179111426,"RT @RealPepeEscobar: Mr. Khinzal paid his first hypersonic Mach 10 visit to a ""large underground depot of missiles and munitions"" in Wester…"
40,1505427233158090753,RT @campbellclaret: Yesterday @Jacob_Rees_Mogg said Ukraine reminded us politics was serious. Today Johnson reminded us we do not have a se…
41,1505427232562585600,"RT @Kateryna_Kruk: Motherhood.
Ukraine, Europe, 2022 https://t.co/LGyG6pIbBM"
42,1505427232486920194,"RT @KStovring: @Wachtmeester1 @andersostlund In Moscow they’re hoarding food. Which means some ppl are taking more than they need, leaving…"
43,1505427232411381763,"RT @UnitedW22607736: @jeff_thompson BOOM 💥 

A volunteer battalion of Belarusian forces has released a video declaring their support for Uk…"
44,1505427231903866882,"RT @Channel4News: ""The time has come to restore territorial integrity and justice for Ukraine.""

Ukrainian President Volodymyr Zelenskyy ha…"
45,1505427231581028353,"RT @flagnetwork_NFT: 🕊️The #FlagNetwork Charity Foundation would like to announce an event to support the people of Ukraine

🎁Total budget:…"
46,1505427231434285056,"RT @lindyli: I absolutely love Europe and lived in beloved England for four years

That does not extinguish my responsibility to call out t…"
47,1505427231287488515,"RT @emeriticus: Zelensky is determined to drag the US and NATO directly into his war, and he has effectively just criminalized all politica…"
48,1505427231115395074,"Happiness Index Ranking 2022
Ukraine: 108
India : 136
ଗୋଟିଏ ଦେଶ ଯାହାକି ଯୁଦ୍ଧ ଯୋଗୁଁ ସମ୍ପୂର୍ଣ୍ଣ ଧ୍ୱଂସ ହୋଇ ଯିବାକୁ ବସିଛି  ସେ ଦେଶବାସୀ କୁଆଡ଼େ ଭାରତୀୟ ମାନଙ୍କ ଅପେକ୍ଷା ଅଧିକ ଖୁସିରେ ଅଛନ୍ତି ।ଏଇଥିରୁ ଏହି ପରିସଂଖ୍ୟାନ କେତେ ସତ କହୁଛି ସ୍ପଷ୍ଟ ଅନୁମେୟ। https://t.co/SSVNgbJYYk"
49,1505427231065411584,@FaisalK70353006 @PradeepKanthan @rwac48 The supplier gains if supplying to warring nations. Russia has only now started supplying to Pakistan. India and Pak hv to take a call on Ukraine on what it supplies.
50,1505427230864080898,"RT @abhijitmajumder: Comrade Stalin killed nearly 20 million people. Murdering them in the gulags, starving millions in Ukraine, summary ex…"
51,1505427230226276359,RT @T_P_Editor: Why is it only now serious concerns are being made public? #BorisJohnsonResign + #Partygate + The slow response to #Covid_1…
52,1505427229945307137,"RT @LisaLimb: WIP but when finished I’ll be auctioning this eggshell duo, on insta, to raise money for Ukraine. #art #MHHSBD #StandWithUkri…"
53,1505427229240864768,@adamajacoby @3wombats Any plans on how to get coal to Ukraine?
54,1505427229236350980,"RT @texun007: 普京的无端战争，士兵在死亡
视频显示军用救护车于 3 月初驶过白俄罗斯城市 Homel，该地区医院的员工称俄军两周内已运回了2500多具尸体。
乌克兰军方表示，自俄罗斯入侵以来，已有超过 14,000 名俄军士兵阵亡。https://t.co/XNl…"
55,1505427229035175938,"@AstralPreobraz1 @ecolelibre @akarlin0 The one and only chance Ukraine has is if a foreign military comes to their defense. If it hasn’t happened by now, it ain’t gonna happen. I am not pro Putin. I am pro reality. US is encouraging a fight. Why? They want to hurt Russias economy, simple as that"
56,1505427228758360064,"RT @OccupyDemocrats: BREAKING NEWS: In a MAJOR loss for Putin, the International Court of Justice rules that his invasion of Ukraine fits t…"
57,1505427228724645891,"RT @jimsciutto: New: Russia launched hypersonic missiles against Ukraine last week, the first known use of such missiles in combat, multipl…"
58,1505427228682825731,"RT @strategywoman: 11:33 pm in #Ukraine 

‘This’ life is full of surprises. We cannot read books. We cannot watch movies. For sure, there’r…"
59,1505427228632526849,"RT @TrentTelenko: Between the end of April and Mid-May 2022, the Ukrainian Army will be able to counter-attack EVERYWHERE.

Because there w…"
60,1505427228385021953,"RT @Biz_Ukraine_Mag: Russia has lost yet another senior officer in Ukraine: Andrei Paliy, the Deputy Commander of the Russian Black Sea Fle…"
61,1505427228355661826,"RT @NoahBrooks99: Kyiv, Ukraine. 23 February. 
Not long before zero hour. https://t.co/1xRSgFQQft"
62,1505427227827081219,"RT @UPR_Asselineau: 😲 POUTINE N'ÉTAIT DONC PAS PARANO
On savait que des militaires🇺🇸+OTAN entraînaient l'armée🇺🇦, notamment sur la base de…"
63,1505427227475083265,"@theTiser One his grandparents comes from Lithuania, turns out that Ukraine has been very busy  declaring that numerous Ukrainian WW2 Nazi collaborators and war criminals are now Ukraine National Heroes - the same Ukrainian ""heroes"" who also have been involved with war crimes in Lithuania."
64,1505427227114192897,RT @RussianEmbassy: FM #Lavrov: The goal of #sanctions is more strategic than just #Ukraine. It is quintessence of West’s strategic course…
65,1505427226828935168,RT @Russell_CNX: Twitter thinks I might want to think twice about calling Johnson an idiot for comparing Ukraine's fight for freedom *again…
66,1505427226644340737,"RT @bmay: Johnson needs to apologise. For once in his life, properly. Not a smirky gaslighting quote implying he meant something different,…"
67,1505427226627502080,RT @SDyorin: Survivor of #Mariupol who managed to escape from the city several days ago: 'Authorities have no say there. #Azov deploys heav…
68,1505427226564923394,"RT @Josieamycashman: By 2030 its predicted up to 80% of Australia will be under UN non-transferable Native Title
This means the control of…"
69,1505427226426486784,"The makers don't reveal the names of the Russian websites they're targeting for security and strategic reasons. However, the #PlayForUkraine Twitter account has recorded a number of victories, which is Russian site takedowns

https://t.co/P8AggMtwvt"
70,1505427226392682499,Ukraine war: Boris Johnson sparks fury after comparison to Brexit https://t.co/ZzNQOLMVYJ
71,1505427226367569921,"RT @nytimes: To make our coverage of the Russia-Ukraine war more accessible to our readers around the world, we have launched a new, dedica…"
72,1505427225927204866,RT @OxanaShevel: Ukraine’s National Defense and Security Council (RNBO) temporary bans activities of 11 pro-Russian parties.
73,1505427225843466240,RT @GabrielFromCA: @richimedhurst It did not make sense for Russia to be this aggressive in Ukraine. Unless….this is a coordinated plan (by…
74,1505427225570512896,"RT @EuromaidanPress: Kadyrovtsy suffered heavy losses &amp; on 13 Mar returned to Chechnya, Ukraine's counterintelligence says

1200 arrived vi…"
75,1505427225457438725,"RT @janboehm: Lieber Gott, bitte mache, dass der Regierungschef des mächtigsten Landes Europas inmitten eines völkerrechtswidrigen Angriffs…"
76,1505427224601759746,"RT @JohnnyBricks8: Over 35,000 people murdered in our neighbor Mexico.
Drug cartels are battling for control of the US drug trade and it’s…"
77,1505427223892832258,@andersostlund Nice thing being that when Ukraine wins and is rebuilt it will have a fresh base of high standard to start from instead of being saddled with the old Soviet legacy infrastructure. They'll be better off than the impoverished Russia that Putin is creating.
78,1505427223586746368,"RT @_3SOT3RIC_: Down with the Deep State!

“Ukrainian authorities gave Pentagon a carte blanche and let them carry out dangerous biological…"
79,1505427223255339008,RT @guardian: Russian-Ukraine war latest: thousands of Mariupol residents ‘being deported to remote parts of Russia’ – live https://t.co/qm…
80,1505427223184130053,"RT @mmpadellan: Pray for Mariupol, and all of Ukraine."
81,1505427223154622464,"RT @TrentTelenko: Between the end of April and Mid-May 2022, the Ukrainian Army will be able to counter-attack EVERYWHERE.

Because there w…"
82,1505427223062499328,"RT @TimothyDSnyder: When Putin says that there is no Ukrainian nation and no Ukrainian state, he means that he intends to destroy the Ukrai…"
83,1505427223049736193,"This is why Putin never attacked another country when Trump was president, but liberals screamed Trump was a war monger, now liberals are demanding U.S. boots on the ground in corrupt Ukraine that launders money for the Democrats. https://t.co/EFAGkALa1x"
84,1505427222504656898,RT @AlexKokcharov: @JimmySecUK Russia is using banned types of weapons to hit civilian targets in Ukraine. Russia is conducting genocide ag…
85,1505427222387208193,"RT @DerRnB: @ArnoldSchiller @ennolenze Ich weiß, dass es so ist. So wird die Ukraine verlieren. Dazu ist Russland zu mächtig. Aber zum Glüc…"
86,1505427222345428995,@ABC The blood are same if that's is Falasteni kids or Ukraine kids https://t.co/ixl9ouG2cK
87,1505427222064406528,Russia failing to take control of Ukraine airspace: UK | GreenWatchBD https://t.co/BNbvNP1lxI
88,1505427221846056961,"RT @Kasparov63: The US gives weapons for Ukraine to defend a ground war, but not the ones it needs to win. Why? Putin will continue to shel…"
89,1505427221804384261,RT @Reuters: Russia uses hypersonic missiles in strike on Ukraine arms depot https://t.co/qNEHPAM1TU https://t.co/0CECbE837H
90,1505427221539921920,RT @Tsihanouskaya: More &amp; more people are joining Belarus' Anti-War Movement – to help Ukraine &amp; protest against the regime. Watch an updat…
91,1505427221493661697,"RT @McFaul: Putin will lose his unprovoked, senseless, inhumane war in Ukraine. The only unknowns are when and at what cost. The West must…"
92,1505427221476954117,"RT @ZhiZhuWeb: ""The bodies of the children all lie here, dumped into this narrow trench hastily dug into the frozen earth of Mariupol to th…"
93,1505427221397352448,"RT @AliceBota: Und weil hier die ersten „Aber die Nazis von Asow!“-Rufer kommen: Ja, Asow ist rechtsextremistisch. Aber ohne russischen Übe…"
94,1505427221112008705,"RT @YugBamBaby: สวิตเซอร์แลนด์ พร้อมที่จะไกล่เกลี่ยหรือจัดการเจรจา  
—อิกนาซิโอ แคสซิส ประธานสมาพันธ์กล่าวสุนทรพจน์ ณ การชุมนุมที่กรุงเบิร์…"
95,1505427220864585729,"RT @jessicaelgot: Johnson had to try to turn Ukraine into a domestic political battle, to demonstrate the diplomatic success is a personal…"
96,1505427220583653378,"RT @EuromaidanPress: Wounded Ukrainian soldier Vasyl after the battle in Luhansk Oblast. The other day he lost his son, also a soldier. The…"
97,1505427220403208196,"Ja klar 🤡

Krieg in der Ukraine

Lawrow zu Verhandlungen: USA üben wohl Einfluss aus
https://t.co/oxzoFKIiTy"
98,1505427220172619777,"RT @BombshellDAILY: DRONES DEFEND UKRAINE
The tech that’s making a real difference. #drones #tech 
https://t.co/CcmnUXMNuo"
99,1505427219920867328,"RT @TimothyDSnyder: When Putin says that there is no Ukrainian nation and no Ukrainian state, he means that he intends to destroy the Ukrai…"
